species_key,occurrence_count
2481027,104346
2480649,104293
2494090,104289
7340870,104102
9508460,103673
2478782,103492
2476836,103127
2492697,102987
7660361,102938
2478765,102869
5845131,102287
2497062,102185
2487236,102151
5229971,102145
2484826,102077
2476168,102076
2495291,102050
2497365,101972
5231750,101957
5788537,101921
5231693,101744
2494854,101558
2484205,101358
2479907,101340
7340244,101194
7340992,101075
2482478,100917
2474153,100451
2484419,100431
2479075,100273
2480513,100203
6100791,100196
2489374,100181
2480898,100087
2484857,99995
2476948,99981
2480659,99929
2487672,99827
5789055,99432
2498288,99414
2481062,99394
2495910,99385
5231685,99360
2475270,99328
2490837,99286
2496081,99228
8292425,99216
9105847,99173
5229801,99104
5229770,99046
5228562,98941
2478122,98892
2483966,98891
5230154,98839
2492851,98737
2480271,98697
5959222,98515
2478248,97900
2475463,97891
2491478,97882
2492002,97589
9616953,97585
2479977,97542
2488929,97498
7341141,97485
2474550,97436
9584952,97328
2490773,97121
10912964,97077
2492854,96941
5959200,96907
5232113,96841
5229809,96812
5789240,96747
5229213,96446
2492656,96336
2497894,96310
2494303,96156
6100998,95730
2476860,95692
2486819,95650
2487463,95552
2492569,95546
2482098,95529
7341397,95467
9000455,95396
2475654,95274
2479665,95228
5229817,95097
2496316,95081
2480757,95006
2490136,94979
6100835,94977
6100882,94832
2480621,94707
2493623,94668
2487941,94405
2486141,94355
5230761,94320
2495783,94311
2482095,94248
5231917,94175
2490370,94148
2479798,94069
7341038,93834
2478564,93815
2498294,93810
2475321,93471
2485069,93468
2493836,93462
2482254,93361
2492087,93056
8721784,92969
2482947,92779
2483857,92753
2480668,92665
6091692,92528
9610931,92523
2481110,92431
5231480,92308
5231979,92277
2492950,92253
2490523,92195
2492592,92181
2486011,92063
2480805,91985
6100851,91705
7341088,91658
9512459,91644
2491453,91576
2496647,91554
2481907,91514
2477436,91478
10702658,91352
2498310,91326
7341585,91316
5229889,91235
2486563,91160
2481515,91010
2495934,91001
2498001,90969
5229163,90960
7868408,90838
2491544,90792
2485336,90749
2497817,90723
2478602,90686
2487011,90677
6095271,90676
5231468,90552
2480342,90547
7341406,90450
2481088,90204
2480657,90077
2487072,89922
2492537,89821
2475445,89790
9389539,89720
5230959,89617
2476722,89590
9772663,89480
6065652,89411
11003172,89303
10671440,89259
2484445,89212
2486903,89119
5230705,89101
5228485,89085
2480514,89077
5959202,89051
2494825,89019
9465111,88631
2474320,88588
2492725,88586
2488524,88536
2479662,88513
2474388,88396
2494938,88314
2481936,88238
2475187,87866
5229497,87835
2484632,87797
2493626,87782
2487511,87708
10913109,87645
2495817,87639
9363452,87299
5229157,87273
2489321,87232
9309489,87126
7852114,87116
2492892,87068
2487970,87017
2489145,86811
2477774,86782
5229564,86523
2480281,86282
2484835,86266
2487775,86055
2480212,85937
9360401,85858
2477053,85804
2481768,85747
10700636,85740
2489016,85691
2484977,85675
5231393,85655
2485989,85623
2478174,85603
2492955,85558
2480841,85503
7341390,85494
5231398,85474
2484722,85462
5230457,85164
2489057,85047
2485141,85029
2476548,84974
5229505,84935
2487622,84910
2481844,84851
5229828,84771
2486476,84740
2483489,84694
5788501,84681
2498335,84644
6092114,84636
2478822,84551
2482575,84519
5230403,84405
5231344,84387
2488106,84321
2479986,84091
2475239,84006
5230547,83941
2494099,83891
5788522,83767
2489071,83746
2479840,83664
6100845,83543
5229133,83503
2482747,83441
2491081,83317
2481643,83264
2486121,83010
2488488,83006
2482606,82636
2491303,82604
5230989,82560
2490763,82517
5788854,82491
5230649,82447
2476351,82275
2496253,81965
2476178,81908
5231244,81724
2475991,81626
2491087,81550
2489655,81471
5231372,81464
7340590,81459
5230855,81407
2479901,81388
10963770,81126
5228621,81091
10755999,81048
2481197,80964
5229233,80820
2498010,80741
2475419,80632
5231646,80526
5229356,80510
7341498,80388
9480015,80364
9787200,80283
2481905,80249
6065817,80234
2481357,80204
2496811,79856
2495339,79684
2482029,79609
2496683,79494
2487507,79443
2493723,79417
2496464,79338
9529632,79178
2474941,79118
2494092,79025
5739359,79010
2496782,79004
2493615,78989
2489815,78956
2495922,78955
5229517,78937
2482118,78764
2474715,78681
2480170,78583
2491596,78554
5229466,78318
5789039,78255
2494098,78247
7340636,78240
2476388,78193
9543753,78136
2478237,78059
2484413,78011
6100778,77879
5788765,77870
2497828,77816
4848927,77795
2491522,77608
5228629,77603
9615912,77554
2482751,77544
5228607,77406
2473807,77301
7342322,77238
2480927,77214
2493708,77087
2483822,76925
2489075,76770
2488973,76758
2493549,76709
2480833,76707
7465536,76675
7340730,76633
5230207,76623
2494097,76521
2493239,76497
2483453,76473
2480692,76386
5789284,76384
5231193,76380
2482874,76324
2489004,76318
8965072,76306
2489636,76253
6088706,75831
5231790,75797
2494091,75772
2474937,75684
2497440,75587
2494360,75522
5230952,75404
2484677,75362
9359990,75352
7341569,75106
2493090,75083
5229773,74896
2484989,74875
7899775,74834
2480257,74620
6065833,74526
